file_name,zero_crossing_rate,rmse,spectral_centroid,spectral_bandwidth,spectral_contrast,spectral_rolloff,tempo,harmonic,chroma_stft,tonnetz,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,path
Song/rock\58.mp3,0.093869144,0.1722174,2363.695414,2555.476743,21.07452342,5141.531039,123.046875,-6.76E-06,0.45726174,0.014754484,-119.46111,86.218765,8.988158,29.85813,4.979291,11.009427,-0.88325924,5.0618715,-0.7847499,3.9611795,0.9233819,5.2682624,-2.6935668,Song/rock\58.mp3
Song/rock\59.mp3,0.094786984,0.14327581,2365.774216,2667.104612,21.73633036,5409.438726,78.30255682,-2.42E-05,0.38127384,-0.020824477,-89.85741,90.820114,14.306896,26.450415,7.3648553,14.908173,0.5012172,5.989146,-2.042366,3.5260282,-3.069574,-0.48713943,-5.9870806,Song/rock\59.mp3
Song/rock\60.mp3,0.048288863,0.1253773,1577.312232,2304.253007,20.86090332,3585.848709,129.1992188,0.000139908,0.52911186,-0.002185522,-226.49637,111.5751,60.743305,38.092815,15.626589,15.653256,3.752028,6.599237,0.5880141,1.8839568,-2.118107,-0.89270765,-6.31882,Song/rock\60.mp3
Song/rock\61.mp3,0.068014406,0.11116046,1029.27891,898.5268082,21.54046257,1815.716992,129.1992188,0.000432015,0.47575173,0.02044592,-195.73755,218.80208,-66.38351,9.362329,20.791426,-5.5784125,3.7532847,8.458617,5.5213346,5.375014,-0.7372913,-2.2452276,2.6958017,Song/rock\61.mp3
Song/rock\62.mp3,0.123263637,0.16722608,2429.504782,2442.703621,21.34013752,5029.988881,123.046875,-2.25E-07,0.43604517,0.031435198,-43.104675,91.12127,-10.959584,30.02957,2.4314494,7.1403017,4.8651724,9.593801,-1.105916,6.0653186,-3.862011,-1.4706537,-0.5600347,Song/rock\62.mp3
Song/rock\63.mp3,0.071814541,0.21112141,1860.830917,2344.178165,22.26904753,4164.168426,117.4538352,-5.29E-05,0.40840963,0.010602091,-56.202335,110.74032,6.8612256,29.330029,3.5844927,8.484311,2.2959354,8.644182,-1.3864855,6.640699,-4.5726423,2.2408571,-2.0575414,Song/rock\63.mp3
Song/rock\64.mp3,0.07564753,0.14755149,1735.406849,2092.048932,25.36039868,3574.590824,117.4538352,0.000200148,0.30014697,0.006710679,-136.59488,114.6941,2.967447,33.72333,6.1373706,3.1356392,-5.7801237,-4.289831,-8.616592,-0.6273383,-10.224319,-0.146624,-7.6956267,Song/rock\64.mp3
Song/rock\65.mp3,0.064951791,0.10562724,1511.485523,1889.83516,24.96032551,3133.293389,99.38401442,-1.97E-06,0.35878113,-0.008320377,-190.92722,123.702965,-2.0874119,37.513245,-1.3284533,9.321032,2.2561283,-0.11627894,-6.2836146,0.25610286,1.1231936,1.6138694,-7.734632,Song/rock\65.mp3
Song/rock\66.mp3,0.072011666,0.17538117,1856.85245,2341.063253,22.30797058,4142.626896,117.4538352,2.40E-06,0.4065763,0.010744321,-76.406845,111.011116,7.0726657,29.00014,3.687956,8.382861,2.4191554,8.458547,-1.4237506,6.51749,-4.6680493,2.2758625,-2.1482384,Song/rock\66.mp3
Song/rock\67.mp3,0.086183151,0.20104201,1995.31226,2325.240785,22.65267484,4271.509695,172.265625,-1.72E-06,0.33118,0.018965193,-75.4523,114.79174,3.880033,13.813116,4.819521,11.092804,0.09053175,4.495276,-5.735385,-1.304118,-5.553579,1.6386201,-6.095408,Song/rock\67.mp3
Song/rock\68.mp3,0.114588243,0.1270156,2455.369717,2538.499002,23.64897734,5266.441936,151.9990809,-6.94E-05,0.3390042,0.039105395,-93.40275,83.8508,5.8471246,38.64044,9.890195,13.749661,-1.2167871,-0.87317866,-9.896025,3.592657,-9.492678,3.5020616,-3.2129798,Song/rock\68.mp3
Song/rock\69.mp3,0.129071654,0.19149017,2605.218159,2483.618491,20.70152454,5285.531213,107.6660156,3.38E-05,0.49870142,0.003730202,-12.738216,75.67729,-15.0458555,40.49445,10.125938,7.2151904,-4.3617992,11.250489,5.079086,8.123125,1.552618,1.136861,-6.27407,Song/rock\69.mp3
Song/rock\70.mp3,0.067434548,0.08473182,1612.937871,2042.067242,25.64793242,3305.763022,103.359375,-3.55E-06,0.28707337,0.034161778,-200.07816,118.64021,7.794482,29.772362,4.0387077,7.650517,-5.444462,-4.035284,-12.121421,1.9919307,-5.0003166,-1.5663887,-11.714327,Song/rock\70.mp3
Song/rock\71.mp3,0.081747647,0.16401681,2043.154874,2348.184369,21.14976581,4433.995449,99.38401442,1.21E-06,0.48553157,-0.00614652,-126.188446,84.54807,9.46578,51.47326,9.21959,5.967243,9.302751,3.8802404,7.1984167,10.542379,-1.2123038,5.1737723,-2.763018,Song/rock\71.mp3
Song/rock\72.mp3,0.097906055,0.22471847,2374.618565,2626.797826,22.29902094,5328.980653,123.046875,-7.91E-06,0.40353444,0.044904978,-29.910564,91.081024,3.017887,22.141014,9.563175,12.7909155,4.19802,9.6473255,-2.5597417,7.9060225,3.4838667,6.368544,-6.711756,Song/rock\72.mp3
Song/rock\73.mp3,0.109699388,0.09340884,2122.138923,2153.885941,22.34484244,4231.041263,112.3471467,0.000184079,0.31296915,-0.014015514,-150.55325,111.50829,-21.822392,5.3690333,-0.41812906,1.0139002,-2.7352426,-2.038057,-2.1961079,1.2834852,-3.6447542,2.4780211,-1.8002545,Song/rock\73.mp3
Song/rock\74.mp3,0.135304132,0.12067713,2413.459972,2133.57793,21.8085208,4680.807092,129.1992188,3.43E-06,0.43958595,0.004918611,-108.5529,92.355545,-29.58553,29.687826,-0.9484446,-6.0383615,-1.5608191,5.070556,-2.6669073,-1.051149,-5.536648,-1.5195873,-5.465278,Song/rock\74.mp3
Song/rock\75.mp3,0.096676478,0.23030779,2404.528847,2652.686603,22.969983,5417.886303,123.046875,-1.89E-06,0.40104753,0.046157453,-28.686945,88.94588,3.5494025,22.407196,10.264148,13.094834,4.5099697,9.634553,-2.4873505,7.629009,3.219482,6.2732406,-6.8256207,Song/rock\75.mp3
Song/rock\76.mp3,0.067492704,0.10283665,1645.261068,2070.304966,26.34437632,3398.070184,103.359375,-5.92E-07,0.28557387,0.03507449,-182.08478,114.400764,6.0101647,29.844769,3.8825912,7.5315704,-5.5920916,-4.6797895,-12.651875,1.012578,-6.510403,-2.816608,-12.555779,Song/rock\76.mp3
Song/rock\77.mp3,0.069919194,0.12699786,1623.615085,2002.012218,24.73262499,3342.63426,161.4990234,-6.18E-06,0.33955985,0.049473773,-177.66978,125.16612,13.554571,37.14318,11.5982275,-0.65380424,6.581612,7.067724,-4.6596746,3.086901,-7.7414412,0.33493426,-5.394417,Song/rock\77.mp3
Song/rock\78.mp3,0.086158794,0.10743915,2291.093424,2620.749242,23.31610645,5061.102111,107.6660156,3.12E-05,0.3431519,0.033668565,-162.55305,91.44056,26.54554,24.315731,10.79774,9.618901,-4.9095507,2.2254298,-4.2034082,-0.43477938,-7.559525,-1.6596891,-6.5847154,Song/rock\78.mp3
Song/rock\79.mp3,0.089332433,0.19084291,2107.688612,2322.288549,23.13377604,4509.8238,129.1992188,1.74E-06,0.39438686,0.025529766,-89.84397,99.42537,-0.038516063,30.963638,5.470875,18.443993,9.253552,3.5393586,-0.20808731,8.234293,-2.1477547,2.4583304,-4.3524127,Song/rock\79.mp3
Song/rock\80.mp3,0.095000159,0.17908435,2303.889933,2469.249903,23.06289995,4986.160569,143.5546875,3.97E-07,0.39556172,0.063618483,-77.156815,96.94347,1.6892698,33.963886,8.455448,9.600874,8.688832,9.446602,-1.1540538,5.7295737,1.0430813,0.41607842,-9.341318,Song/rock\80.mp3
Song/rock\81.mp3,0.086321554,0.18241403,2098.256614,2378.132164,24.11573933,4386.773951,135.9991776,1.54E-06,0.37484786,0.018271793,-114.42781,97.198364,4.004521,29.621647,8.053399,5.79275,7.562287,5.857946,-4.612319,11.410211,-7.6741333,3.6997187,-2.3360124,Song/rock\81.mp3
Song/rock\82.mp3,0.053657125,0.07442286,1467.706223,2020.525469,27.00286542,2820.41245,92.28515625,3.21E-07,0.24778907,0.073567636,-284.51822,103.45433,31.60607,33.688187,15.452385,9.117421,-0.3817927,-3.6957626,-9.778227,-1.4551113,-6.072907,-1.8639228,-8.7667675,Song/rock\82.mp3
Song/rock\83.mp3,0.080103238,0.102196924,2209.477678,2569.474805,23.9372479,4924.387921,135.9991776,4.41E-06,0.3056563,0.037674747,-177.31519,91.37101,19.863409,26.463947,12.36463,9.462543,4.192061,4.3990006,-8.204767,-1.205222,-5.526883,-2.332703,-4.5218673,Song/rock\83.mp3
Song/rock\84.mp3,0.064830759,0.19360015,1861.212616,2412.525627,23.32714603,4178.519732,107.6660156,-2.04E-06,0.39037037,0.060845436,-109.07562,100.9307,19.671589,37.713093,25.569847,19.036213,4.411002,10.525244,-1.5045831,4.748079,-1.6217265,1.6221217,-7.5146804,Song/rock\84.mp3
Song/rock\85.mp3,0.113904913,0.1649403,2401.09179,2402.715751,22.60083276,5028.077871,107.6660156,5.32E-07,0.4083879,0.02502573,-69.63624,92.65046,-8.65059,34.103695,10.188821,2.7403674,-3.908514,5.897885,-9.739404,-1.2055299,-3.3894174,-4.587166,-10.65083,Song/rock\85.mp3
Song/rock\86.mp3,0.078655199,0.2075923,1683.926019,1995.865075,24.04665256,3510.111953,107.6660156,-1.61E-05,0.392245,0.032453109,-91.40583,124.94565,-15.01444,47.881355,16.579914,2.3074272,6.8098626,6.7632685,2.9436502,7.418389,-9.511041,11.121527,-7.5631247,Song/rock\86.mp3
Song/rock\87.mp3,0.054458087,0.056820113,1375.216779,1729.223059,25.67389265,2727.688946,123.046875,4.30E-07,0.27736095,-0.022442807,-283.4723,127.84462,11.848534,32.001102,12.339788,5.7703705,1.1241707,0.98014534,-0.27130556,0.31264186,-5.6326003,-2.9609964,-7.2731776,Song/rock\87.mp3
Song/rock\88.mp3,0.100739824,0.14025286,2155.578818,2256.547956,25.15383481,4267.129779,135.9991776,-9.59E-07,0.3235903,0.008693954,-124.30211,96.01294,-5.739558,24.432356,5.3230433,-0.833136,0.25157276,-6.082323,-13.182973,-4.9736657,-10.547178,-3.0380127,-9.617197,Song/rock\88.mp3
Song/rock\89.mp3,0.079834551,0.1631664,2086.475171,2450.388785,23.54241248,4558.261016,151.9990809,-1.81E-05,0.36199167,0.051239195,-136.11224,96.223724,18.432196,34.54359,9.239662,5.669847,1.6222779,6.462831,-3.0351272,6.6840577,-9.160099,1.5203688,-7.2923465,Song/rock\89.mp3
Song/rock\90.mp3,0.067650366,0.15711597,1899.401589,2427.255657,24.73277538,4191.189016,135.9991776,-9.19E-07,0.31357068,0.095166821,-134.83923,108.930214,14.740009,17.528545,22.027174,11.660271,1.7889487,5.465347,-5.094037,5.669163,1.4434774,5.693029,-5.176372,Song/rock\90.mp3
Song/rock\91.mp3,0.063271696,0.13945308,1997.546769,2520.510564,22.57965263,4553.689582,172.265625,0.000160856,0.40412602,0.031843927,-155.80498,103.8226,33.56088,28.898338,18.9953,12.48647,3.956074,7.9816804,-0.3158808,7.202654,-1.337089,0.1056777,-3.1798193,Song/rock\91.mp3
Song/rock\92.mp3,0.071231662,0.102190845,1699.441268,2131.736281,26.56221623,3347.488807,135.9991776,1.33E-05,0.31595385,-0.050525076,-204.92938,107.1832,26.739658,33.70073,11.0292635,10.325276,-1.5454545,2.292186,-1.7087506,0.030554634,-6.255959,-3.0764287,-6.643018,Song/rock\92.mp3
Song/rock\93.mp3,0.06863467,0.059364963,1573.48043,1927.340224,26.92407673,3067.632108,172.265625,4.70E-06,0.27711838,0.030625587,-301.25967,101.958336,21.8272,36.357307,13.303662,8.4972315,-1.9246637,0.4000012,-10.339226,-5.9745812,-14.657101,-14.610875,-13.897274,Song/rock\93.mp3
Song/rock\94.mp3,0.124169204,0.18103719,2947.025661,3026.299406,22.60978117,6670.725698,117.4538352,-2.15E-06,0.36339873,0.047738939,-74.95391,74.58764,36.81965,24.55565,14.275093,11.665837,-1.654161,4.873741,-5.8003182,0.8030923,-2.0909307,4.2083144,-5.023201,Song/rock\94.mp3
Song/rock\95.mp3,0.060067846,0.104802236,1625.743205,2047.025408,26.01696892,3504.120794,112.3471467,8.58E-07,0.31535548,0.085740303,-191.67331,109.135345,-1.6052321,37.7144,15.8984585,17.782087,3.7412562,-2.0539203,-12.104029,-0.33383447,-9.180893,-11.783651,-5.454182,Song/rock\95.mp3
Song/rock\96.mp3,0.070254344,0.17772996,1699.684268,2126.968337,24.49911655,3537.669624,123.046875,-2.83E-07,0.31983122,0.056228759,-116.21217,121.354095,3.841898,34.69141,14.207022,1.6605213,0.2884563,1.8199794,-4.1303787,-0.15513286,-6.4279094,-1.4191053,-4.432245,Song/rock\96.mp3
Song/rock\97.mp3,0.088214824,0.23680083,2156.76086,2449.483345,22.57579749,4677.559625,129.1992188,-2.01E-05,0.39222705,0.056676639,-63.16634,94.906555,10.967703,37.08129,9.634763,10.701351,4.0691085,2.5827918,-3.146898,5.788261,-8.440408,3.6354795,-4.611111,Song/rock\97.mp3
Song/rock\98.mp3,0.101266435,0.20039235,2426.407716,2654.920255,22.34348457,5393.596916,95.703125,-4.29E-07,0.3860561,0.058513747,-42.32182,91.61894,4.448855,17.505733,6.277479,4.655601,-1.563662,3.023142,-7.5902925,1.8024583,-3.4167483,-0.5362534,-8.860745,Song/rock\98.mp3
Song/rock\99.mp3,0.116659567,0.19786358,2413.605701,2453.082193,23.26533003,5113.136522,151.9990809,2.44E-06,0.39637217,0.047215159,-46.20235,89.48015,-6.8866553,29.270882,6.3188815,19.083609,5.5012097,5.9760547,-1.9559402,3.7643025,-5.308141,1.5921966,-5.430504,Song/rock\99.mp3
Song/rock\100.mp3,0.091483438,0.15880817,2543.828745,2908.05077,23.57347548,6061.550882,112.3471467,2.05E-06,0.37849915,0.050089699,-99.53407,82.4492,20.022968,22.012884,21.945868,11.095229,5.354248,6.6803885,-7.148652,2.8307538,-6.285718,0.26636317,-7.2503276,Song/rock\100.mp3
Song/pop\1.mp3,0.062212998,0.13218102,1687.624851,2238.897677,23.89337043,3583.64626,103.359375,-1.19E-06,0.32950312,0.010943145,-126.13551,115.754486,7.046858,23.221233,4.9644847,2.5259907,-4.4564695,0.7361432,-14.396146,-4.3026423,-7.560068,1.0874212,-8.292195,Song/pop\1.mp3
Song/pop\2.mp3,0.079238833,0.18770926,2175.69736,2607.220941,22.88004574,4947.32836,89.10290948,-2.54E-06,0.352193,0.051432075,-94.14712,92.506966,25.278465,34.799145,8.056341,12.40025,7.9232435,9.107784,1.3684107,8.266641,-2.1366155,6.658992,-5.4334073,Song/pop\2.mp3
Song/pop\3.mp3,0.05715704,0.049856767,1442.593241,1703.641727,24.09763555,2819.359105,129.1992188,-7.91E-06,0.35221484,-0.011167209,-325.06757,119.219284,12.224244,21.379826,3.5139482,1.0115402,-6.2526555,-1.9131958,-7.8855124,6.5365624,7.6210227,7.401076,0.5969542,Song/pop\3.mp3
Song/pop\4.mp3,0.045339539,0.21372664,1505.585526,2123.655498,21.58844544,3337.146874,112.3471467,-2.54E-06,0.37643337,-0.019211864,-108.51971,120.46395,10.129369,36.448544,15.277652,9.598588,3.8467355,7.5881467,-6.1625156,3.440484,-2.674009,3.3389513,-1.930494,Song/pop\4.mp3
Song/pop\5.mp3,0.094645749,0.13424651,2516.363929,2766.530418,22.80240469,5698.396659,117.4538352,-3.25E-06,0.34071842,0.079509844,-115.99493,81.43011,21.673868,29.53603,9.997627,5.443006,-0.40573907,4.4827623,-2.6222625,3.393082,-4.521566,-2.8869734,-6.680242,Song/pop\5.mp3
Song/pop\6.mp3,0.103842468,0.07718343,2590.616535,2737.064458,24.1735477,5800.01739,117.4538352,5.88E-07,0.3099495,0.019159127,-154.90576,77.401825,6.702071,19.909613,9.162462,8.3077755,-10.523806,1.0101492,-8.174469,-5.6396785,-9.109655,-13.101883,-13.525248,Song/pop\6.mp3
Song/pop\7.mp3,0.037286898,0.15733485,1139.547379,1704.293304,23.29857741,2280.815824,95.703125,1.61E-05,0.3779111,-0.037501817,-198.40305,160.49095,20.506008,25.883493,18.799118,8.90021,4.3415675,-2.042445,5.066919,5.3804593,3.2034552,2.8194492,-1.5444424,Song/pop\7.mp3
Song/pop\8.mp3,0.044991737,0.08613641,1275.4537,1900.856243,24.66942077,2435.321172,103.359375,2.14E-05,0.3379858,0.146979066,-277.01236,126.330505,33.258457,27.132032,15.984822,7.6271057,3.2384686,-3.3488955,-13.29144,-4.0607777,-10.0493965,-3.1691031,-8.610984,Song/pop\8.mp3
Song/pop\9.mp3,0.050461771,0.09361754,1108.860062,1571.376425,24.36694634,2120.812337,117.4538352,6.87E-05,0.292924,0.079262625,-228.08391,165.26602,5.554576,26.448872,9.427082,-0.6428776,8.24594,-0.57285386,-5.2220807,6.8789816,-6.363266,-5.0020156,-5.899248,Song/pop\9.mp3
Song/pop\10.mp3,0.068919002,0.17814133,1444.379789,1742.809053,24.78285775,2707.79405,129.1992188,4.40E-06,0.269926,-0.081119991,-153.08147,157.60068,-1.3847501,6.4155965,10.899398,0.34399295,-1.6933856,-13.610058,-0.8439786,-1.7194095,-3.3687918,-1.8401346,-10.398558,Song/pop\10.mp3
Song/pop\11.mp3,0.118348348,0.12373532,2498.914063,2397.770567,21.4586396,4918.738161,86.1328125,2.20E-06,0.46324584,-0.009600597,-165.63182,79.53102,8.298568,29.61072,7.847206,22.609884,5.553024,9.369827,3.9260523,7.477721,-1.9995922,-1.1564595,-3.435448,Song/pop\11.mp3
Song/pop\12.mp3,0.068569597,0.2500204,1682.655484,2066.474275,23.60354322,3512.459931,112.3471467,-2.76E-05,0.3292396,-0.060400893,-74.487,126.76711,-2.9783342,22.993828,7.617946,3.909018,-1.8826259,7.3949695,-5.6884484,10.313409,-3.9576995,4.417309,-0.7087585,Song/pop\12.mp3
Song/pop\13.mp3,0.106617325,0.24947381,2304.541233,2446.655657,21.80788716,4933.543279,129.1992188,-5.29E-06,0.45358387,0.019045884,-5.5212774,98.50913,-6.0597963,19.94536,1.5885862,12.457287,-1.4701444,6.503299,-7.063986,8.110938,-3.6504223,4.1821413,0.5972243,Song/pop\13.mp3
Song/pop\14.mp3,0.039768676,0.13599372,1351.077364,2077.071555,23.58298377,2834.010177,117.4538352,9.29E-06,0.2797408,0.057786824,-184.18634,137.94061,24.556637,21.746925,21.28484,1.200064,1.1425507,5.8312063,-5.536618,1.6412141,-12.511607,-5.334503,-12.786135,Song/pop\14.mp3
Song/pop\15.mp3,0.061748885,0.15427905,1569.744355,2052.037629,24.31924796,3247.279475,117.4538352,-5.02E-06,0.35709494,0.03668477,-133.68547,130.24496,3.2664838,24.333872,11.877532,11.2167845,-0.95956445,6.572377,-8.621255,6.307401,-0.10208557,7.439334,-2.2722826,Song/pop\15.mp3
Song/pop\16.mp3,0.12835075,0.06485822,2849.165032,2793.425687,23.49269041,6189.334538,92.28515625,-1.32E-05,0.39511117,0.006767479,-180.14494,66.977974,4.2859178,23.86804,-2.6392686,-6.8932924,-2.2515087,-5.8060846,-2.6382005,6.4179335,-11.140725,3.2580006,-17.586763,Song/pop\16.mp3
Song/pop\17.mp3,0.043852603,0.1523077,1161.345396,1690.284794,24.5711973,2330.865153,161.4990234,-2.34E-05,0.3295413,0.088537876,-204.25551,165.17313,28.366121,14.130174,18.922413,3.3059628,-5.167581,-0.3884522,-4.179536,-1.4669964,-7.7434382,0.174066,-3.459388,Song/pop\17.mp3
Song/pop\18.mp3,0.079246763,0.09682933,1643.222826,1966.271169,24.73412284,3565.360524,143.5546875,3.20E-06,0.31868207,0.062575604,-196.92638,130.92448,14.107789,4.9607224,-17.817333,11.68609,-0.17145771,9.505994,-2.169572,-1.0868771,-14.810591,-1.8413063,-3.7861955,Song/pop\18.mp3
Song/pop\19.mp3,0.065545621,0.02835312,1243.178637,1489.154947,21.61104338,1985.950868,117.4538352,-1.94E-06,0.28993213,0.090269699,-331.34146,152.1345,-14.149084,2.9749663,-22.087046,-14.131627,-11.297008,-2.7625723,-0.966205,0.8467972,-2.7737672,2.0945215,1.3307568,Song/pop\19.mp3
Song/pop\20.mp3,0.091647332,0.05887795,1853.69517,2098.822229,24.68065838,3563.511966,117.4538352,1.44E-07,0.23937942,0.056037443,-228.70401,112.46478,-17.137373,23.525187,8.314099,-10.81841,11.581579,-0.9386546,-1.9714062,10.486348,-6.7256813,0.75506526,-8.016264,Song/pop\20.mp3
Song/pop\21.mp3,0.141483741,0.20611587,3048.580993,2760.704827,20.6929571,6334.150742,143.5546875,-1.76E-06,0.42622513,-0.012869669,-13.086001,63.53751,-1.8393319,22.021923,-1.8845602,15.151409,1.3160883,13.887272,-0.7707554,9.522691,2.6537592,4.5407934,-0.023879379,Song/pop\21.mp3
Song/pop\22.mp3,0.046507939,0.14036639,1316.072376,1801.108485,23.4340159,2715.89398,161.4990234,0.002733013,0.27744973,-0.045068918,-222.84128,132.53801,35.521366,29.416733,-6.1486263,-5.1957717,-5.069733,-9.603066,-6.64952,-5.543746,-8.377855,-10.683875,-8.953414,Song/pop\22.mp3
Song/pop\23.mp3,0.120576202,0.10011837,2433.957968,2385.384955,20.92055513,4943.431399,80.74951172,1.85E-06,0.4527355,0.002965733,-181.60484,75.205696,-20.077904,17.6757,-1.4409373,6.144455,7.0230856,5.498095,4.151691,4.6395736,4.2969756,6.990718,-0.51348066,Song/pop\23.mp3
Song/pop\24.mp3,0.060177926,0.0693068,1109.369683,1372.974702,24.23720149,1883.439165,117.4538352,-0.000131446,0.24136586,-0.062677894,-286.58984,159.71617,16.24731,5.0767546,-5.899649,-20.391958,-19.580168,-8.957762,-8.109876,1.0652522,2.2112048,2.0789936,-2.6748602,Song/pop\24.mp3
Song/pop\25.mp3,0.08456461,0.120570466,1509.532291,1755.298288,26.09427615,3057.152782,161.4990234,-4.05E-06,0.26000214,-0.070353986,-198.9003,126.6769,4.89027,48.01165,-8.595447,-18.653254,-6.924254,-12.852227,-8.718312,-5.890062,-11.528544,-7.3769517,-7.1694455,Song/pop\25.mp3
Song/pop\26.mp3,0.071281699,0.17690665,1711.950691,2062.095977,21.51853576,3573.824755,172.265625,0.000747731,0.48431587,0.044600228,-192.67575,99.44092,22.108225,30.15622,7.8663015,18.877329,10.853249,13.834744,10.550946,9.293067,3.5411863,2.6991603,2.1513786,Song/pop\26.mp3
Song/pop\27.mp3,0.078483564,0.09982288,1574.706643,1836.842624,25.29306669,3028.462662,107.6660156,-5.34E-05,0.2620772,0.042765567,-202.36607,129.14139,4.345736,28.917875,-2.5020158,5.618638,-4.3621707,0.84382695,-2.640135,-0.56375384,-7.8192463,-10.017389,-8.892196,Song/pop\27.mp3
Song/pop\28.mp3,0.094234883,0.10977234,1858.190669,1992.953588,22.44525741,3779.068822,107.6660156,3.28E-05,0.36604762,0.029732125,-179.79684,115.681046,-9.464874,22.091644,0.2632886,1.5689802,-0.5375325,-2.452602,-7.4020357,0.96276724,-2.394832,2.2188258,-1.8289988,Song/pop\28.mp3
Song/pop\29.mp3,0.062711098,0.10846584,1467.86262,1808.989652,25.71397729,2949.757389,135.9991776,-4.08E-06,0.27357742,0.059017176,-166.773,133.53305,-16.579754,26.688492,0.17881118,4.016093,-9.601696,-0.4177602,-16.678507,7.125948,-0.9708183,-2.052325,-6.5411515,Song/pop\29.mp3
Song/pop\30.mp3,0.059954271,0.17043841,1530.155415,2020.014645,23.59306005,3170.035453,92.28515625,4.66E-06,0.29586908,0.107484448,-144.19536,133.83263,14.181706,29.888113,8.829091,5.1284966,4.5584974,4.2400155,2.8113592,2.4763494,-5.000911,3.3368723,-0.44655684,Song/pop\30.mp3
Song/pop\31.mp3,0.047604401,0.10546377,1624.294394,2351.293485,22.43144302,3581.51459,112.3471467,2.98E-06,0.39856923,-0.00039807,-213.08356,114.169,29.196413,29.797785,19.96759,13.108801,11.40085,6.9764853,-0.034344714,11.467712,-0.7819147,3.983806,-1.0283403,Song/pop\31.mp3
Song/pop\32.mp3,0.071260929,0.13449778,1875.796174,2358.947726,23.76105182,4071.22426,151.9990809,-5.09E-06,0.30815127,0.012348823,-124.55375,110.4309,6.0465126,21.66264,6.3760543,2.6522248,2.6492329,7.539373,-0.2871483,11.656297,-5.5956583,-0.9261485,-3.9262183,Song/pop\32.mp3
Song/pop\33.mp3,0.03574045,0.10119282,869.5676409,1369.727649,25.01003731,1518.315645,123.046875,-1.48E-07,0.2730544,0.034965904,-248.29367,179.62106,4.2650285,20.152681,24.190762,3.9615576,0.2799297,-4.18613,-11.190348,-3.8625376,-10.936453,-3.1695397,-9.61223,Song/pop\33.mp3
Song/pop\34.mp3,0.097395682,0.1345546,2195.307529,2503.514064,23.62606159,4677.001727,143.5546875,4.14E-06,0.31660852,0.045256987,-117.56016,103.57405,2.129679,17.047575,8.859175,-1.7827885,2.3582225,-2.743984,-9.017129,8.415629,-11.2606535,4.0893044,-8.319115,Song/pop\34.mp3
Song/pop\35.mp3,0.138321808,0.14916389,2522.051214,2372.195808,22.36624169,5077.08964,129.1992188,-5.13E-06,0.39185786,-0.009284974,-70.653305,85.51759,-13.491701,30.845291,-6.2015176,8.621666,-1.2035947,2.1296506,3.2716649,-4.0232005,-6.3478875,4.621489,-2.7545276,Song/pop\35.mp3
Song/pop\36.mp3,0.094687477,0.16860823,2285.495186,2533.8941,21.53672359,4948.681471,135.9991776,-5.91E-06,0.3486517,-0.013804134,-67.84445,89.85448,0.9544375,32.063442,13.104856,3.9842625,-2.7837653,1.2189394,-3.7374048,-0.38920587,-8.865266,2.63236,-5.2956543,Song/pop\36.mp3
Song/pop\37.mp3,0.085378601,0.11479632,2169.414323,2435.21209,23.99707796,4709.026746,89.10290948,1.04E-05,0.315387,-0.030006697,-158.24753,96.43764,17.316889,31.763298,6.6203203,8.583855,-1.1968777,2.8978126,-8.3594265,1.7267226,-3.21892,-6.378604,-2.8747118,Song/pop\37.mp3
Song/pop\38.mp3,0.086096673,0.13769174,1911.910018,2158.899435,23.11438066,4063.617694,107.6660156,-0.000386693,0.33199912,0.024582186,-108.68552,119.78524,1.9333328,24.831715,-9.387004,6.847959,-7.0838833,-5.232846,-6.447404,0.010320995,-10.10664,-0.98469514,-10.870075,Song/pop\38.mp3
Song/pop\39.mp3,0.07827511,0.11092226,2493.855466,2766.122678,21.52082051,5817.341377,112.3471467,-1.89E-05,0.40553603,0.039824639,-208.44379,65.604774,43.55702,33.63344,15.914681,19.12798,9.228369,7.114519,3.7893026,4.322435,-1.9964333,7.1918306,0.4467779,Song/pop\39.mp3
Song/pop\40.mp3,0.065783342,0.124529116,1658.896736,1937.999621,23.4040507,3494.445008,123.046875,-4.53E-07,0.39434123,0.074942316,-167.37628,117.5899,-0.83883095,52.823666,-1.0172573,21.546885,-5.4081354,1.571976,-1.0764126,-1.1408427,-5.6580787,-1.565131,-4.3421993,Song/pop\40.mp3
Song/pop\41.mp3,0.136394173,0.23225814,2725.172679,2720.419781,22.52096426,5859.741636,99.38401442,-3.50E-05,0.3424118,0.028479108,-10.607443,83.39406,-9.127152,16.871088,14.374784,-5.8304286,0.951855,3.2991126,-2.673645,4.616605,-4.185928,-0.08588246,-4.4432263,Song/pop\41.mp3
Song/pop\42.mp3,0.082522364,0.1354114,2331.084038,2775.598471,22.98745633,5454.3412,135.9991776,-1.89E-05,0.2904824,0.112551874,-127.406525,93.64767,28.216314,19.604681,7.6826797,5.8357487,2.936903,-2.5208433,-2.2850485,-1.2270124,-11.818655,-4.37808,-8.819832,Song/pop\42.mp3
